qid,text,answer,source,text_norm
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3",Physical,Human01,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3",Physical,Human02,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3",Physical,Human03,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3",Physical,Human04,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3",Physical,Human05,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3",Physical,Human06,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3",Physical,Human07,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3",Physical,Human08,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3",Physical,Human09,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3",Physical,Human10,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3",Physical,Human11,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3",Physical,Human12,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3",Physical,Human13,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3",Physical,Human14,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3",Physical,Human15,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3",Physical,Human16,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3",Physical,Human17,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3",Spiritual,Human18,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3",Environmental,Human19,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3",Physical,Human20,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3",Physical,Human21,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3",Physical,Human22,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3",Physical,Human23,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3",Physical,Human24,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3",Physical,Human25,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3",Physical,Human26,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3",Physical,Human27,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3",Physical,Human28,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?3"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4",Physical,Human01,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4",Physical,Human02,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4",Physical,Human03,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4",Physical,Human04,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4",Physical,Human05,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4",Physical,Human06,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4",Physical,Human07,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4",Physical,Human08,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4",Physical,Human09,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4",Physical,Human10,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4",Physical,Human11,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4",Physical,Human12,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4",Physical,Human13,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4",Physical,Human14,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4",Physical,Human15,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4",Physical,Human16,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4",Physical,Human17,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4",Spiritual,Human18,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4",Environmental,Human19,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4",Physical,Human20,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4",Physical,Human21,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4",Physical,Human22,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4",Physical,Human23,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4",Physical,Human24,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4",Physical,Human25,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4",Physical,Human26,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4",Physical,Human27,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4"
,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4",Physical,Human28,"During the past month, how often has your bed partner or room mate reported other restlessness while you sleep?4"
,"During the past month, how often have you had trouble sleeping because of other reasons?2",Physical,Human01,"During the past month, how often have you had trouble sleeping because of other reasons?2"
,"During the past month, how often have you had trouble sleeping because of other reasons?2",Physical,Human02,"During the past month, how often have you had trouble sleeping because of other reasons?2"
,"During the past month, how often have you had trouble sleeping because of other reasons?2",Physical,Human03,"During the past month, how often have you had trouble sleeping because of other reasons?2"
,"During the past month, how often have you had trouble sleeping because of other reasons?2",Physical,Human04,"During the past month, how often have you had trouble sleeping because of other reasons?2"
,"During the past month, how often have you had trouble sleeping because of other reasons?2",Physical,Human05,"During the past month, how often have you had trouble sleeping because of other reasons?2"
,"During the past month, how often have you had trouble sleeping because of other reasons?2",Physical,Human06,"During the past month, how often have you had trouble sleeping because of other reasons?2"
,"During the past month, how often have you had trouble sleeping because of other reasons?2",Physical,Human07,"During the past month, how often have you had trouble sleeping because of other reasons?2"
,"During the past month, how often have you had trouble sleeping because of other reasons?2",Physical,Human08,"During the past month, how often have you had trouble sleeping because of other reasons?2"
,"During the past month, how often have you had trouble sleeping because of other reasons?2",Physical,Human09,"During the past month, how often have you had trouble sleeping because of other reasons?2"
,"During the past month, how often have you had trouble sleeping because of other reasons?2",Physical,Human10,"During the past month, how often have you had trouble sleeping because of other reasons?2"
,"During the past month, how often have you had trouble sleeping because of other reasons?2",Physical,Human11,"During the past month, how often have you had trouble sleeping because of other reasons?2"
,"During the past month, how often have you had trouble sleeping because of other reasons?2",Physical,Human12,"During the past month, how often have you had trouble sleeping because of other reasons?2"
,"During the past month, how often have you had trouble sleeping because of other reasons?2",Physical,Human13,"During the past month, how often have you had trouble sleeping because of other reasons?2"
,"During the past month, how often have you had trouble sleeping because of other reasons?2",Physical,Human14,"During the past month, how often have you had trouble sleeping because of other reasons?2"
,"During the past month, how often have you had trouble sleeping because of other reasons?2",Physical,Human15,"During the past month, how often have you had trouble sleeping because of other reasons?2"
,"During the past month, how often have you had trouble sleeping because of other reasons?2",Environmental,Human16,"During the past month, how often have you had trouble sleeping because of other reasons?2"
,"During the past month, how often have you had trouble sleeping because of other reasons?2",Physical,Human17,"During the past month, how often have you had trouble sleeping because of other reasons?2"
,"During the past month, how often have you had trouble sleeping because of other reasons?2",Intellectual,Human18,"During the past month, how often have you had trouble sleeping because of other reasons?2"
,"During the past month, how often have you had trouble sleeping because of other reasons?2",Physical,Human19,"During the past month, how often have you had trouble sleeping because of other reasons?2"
,"During the past month, how often have you had trouble sleeping because of other reasons?2",Physical,Human20,"During the past month, how often have you had trouble sleeping because of other reasons?2"
,"During the past month, how often have you had trouble sleeping because of other reasons?2",Physical,Human21,"During the past month, how often have you had trouble sleeping because of other reasons?2"
,"During the past month, how often have you had trouble sleeping because of other reasons?2",Physical,Human22,"During the past month, how often have you had trouble sleeping because of other reasons?2"
,"During the past month, how often have you had trouble sleeping because of other reasons?2",Environmental,Human23,"During the past month, how often have you had trouble sleeping because of other reasons?2"
,"During the past month, how often have you had trouble sleeping because of other reasons?2",Physical,Human24,"During the past month, how often have you had trouble sleeping because of other reasons?2"
,"During the past month, how often have you had trouble sleeping because of other reasons?2",Physical,Human25,"During the past month, how often have you had trouble sleeping because of other reasons?2"
,"During the past month, how often have you had trouble sleeping because of other reasons?2",Physical,Human26,"During the past month, how often have you had trouble sleeping because of other reasons?2"
,"During the past month, how often have you had trouble sleeping because of other reasons?2",Physical,Human27,"During the past month, how often have you had trouble sleeping because of other reasons?2"
,"During the past month, how often have you had trouble sleeping because of other reasons?2",Physical,Human28,"During the past month, how often have you had trouble sleeping because of other reasons?2"
,"During the past month, how often have you had trouble sleeping because of other reasons?3",Physical,Human01,"During the past month, how often have you had trouble sleeping because of other reasons?3"
,"During the past month, how often have you had trouble sleeping because of other reasons?3",Physical,Human02,"During the past month, how often have you had trouble sleeping because of other reasons?3"
,"During the past month, how often have you had trouble sleeping because of other reasons?3",Physical,Human03,"During the past month, how often have you had trouble sleeping because of other reasons?3"
,"During the past month, how often have you had trouble sleeping because of other reasons?3",Physical,Human04,"During the past month, how often have you had trouble sleeping because of other reasons?3"
,"During the past month, how often have you had trouble sleeping because of other reasons?3",Physical,Human05,"During the past month, how often have you had trouble sleeping because of other reasons?3"
,"During the past month, how often have you had trouble sleeping because of other reasons?3",Physical,Human06,"During the past month, how often have you had trouble sleeping because of other reasons?3"
,"During the past month, how often have you had trouble sleeping because of other reasons?3",Physical,Human07,"During the past month, how often have you had trouble sleeping because of other reasons?3"
,"During the past month, how often have you had trouble sleeping because of other reasons?3",Physical,Human08,"During the past month, how often have you had trouble sleeping because of other reasons?3"
,"During the past month, how often have you had trouble sleeping because of other reasons?3",Physical,Human09,"During the past month, how often have you had trouble sleeping because of other reasons?3"
,"During the past month, how often have you had trouble sleeping because of other reasons?3",Physical,Human10,"During the past month, how often have you had trouble sleeping because of other reasons?3"
,"During the past month, how often have you had trouble sleeping because of other reasons?3",Physical,Human11,"During the past month, how often have you had trouble sleeping because of other reasons?3"
,"During the past month, how often have you had trouble sleeping because of other reasons?3",Physical,Human12,"During the past month, how often have you had trouble sleeping because of other reasons?3"
,"During the past month, how often have you had trouble sleeping because of other reasons?3",Physical,Human13,"During the past month, how often have you had trouble sleeping because of other reasons?3"
,"During the past month, how often have you had trouble sleeping because of other reasons?3",Physical,Human14,"During the past month, how often have you had trouble sleeping because of other reasons?3"
,"During the past month, how often have you had trouble sleeping because of other reasons?3",Physical,Human15,"During the past month, how often have you had trouble sleeping because of other reasons?3"
,"During the past month, how often have you had trouble sleeping because of other reasons?3",Environmental,Human16,"During the past month, how often have you had trouble sleeping because of other reasons?3"
,"During the past month, how often have you had trouble sleeping because of other reasons?3",Physical,Human17,"During the past month, how often have you had trouble sleeping because of other reasons?3"
,"During the past month, how often have you had trouble sleeping because of other reasons?3",Environmental,Human18,"During the past month, how often have you had trouble sleeping because of other reasons?3"
,"During the past month, how often have you had trouble sleeping because of other reasons?3",Physical,Human19,"During the past month, how often have you had trouble sleeping because of other reasons?3"
,"During the past month, how often have you had trouble sleeping because of other reasons?3",Physical,Human20,"During the past month, how often have you had trouble sleeping because of other reasons?3"
,"During the past month, how often have you had trouble sleeping because of other reasons?3",Physical,Human21,"During the past month, how often have you had trouble sleeping because of other reasons?3"
,"During the past month, how often have you had trouble sleeping because of other reasons?3",Physical,Human22,"During the past month, how often have you had trouble sleeping because of other reasons?3"
,"During the past month, how often have you had trouble sleeping because of other reasons?3",Environmental,Human23,"During the past month, how often have you had trouble sleeping because of other reasons?3"
,"During the past month, how often have you had trouble sleeping because of other reasons?3",Physical,Human24,"During the past month, how often have you had trouble sleeping because of other reasons?3"
,"During the past month, how often have you had trouble sleeping because of other reasons?3",Physical,Human25,"During the past month, how often have you had trouble sleeping because of other reasons?3"
,"During the past month, how often have you had trouble sleeping because of other reasons?3",Physical,Human26,"During the past month, how often have you had trouble sleeping because of other reasons?3"
,"During the past month, how often have you had trouble sleeping because of other reasons?3",Physical,Human27,"During the past month, how often have you had trouble sleeping because of other reasons?3"
,"During the past month, how often have you had trouble sleeping because of other reasons?3",Physical,Human28,"During the past month, how often have you had trouble sleeping because of other reasons?3"
,"During the past month, how often have you had trouble sleeping because of other reasons?4",Physical,Human01,"During the past month, how often have you had trouble sleeping because of other reasons?4"
,"During the past month, how often have you had trouble sleeping because of other reasons?4",Physical,Human02,"During the past month, how often have you had trouble sleeping because of other reasons?4"
,"During the past month, how often have you had trouble sleeping because of other reasons?4",Physical,Human03,"During the past month, how often have you had trouble sleeping because of other reasons?4"
,"During the past month, how often have you had trouble sleeping because of other reasons?4",Physical,Human04,"During the past month, how often have you had trouble sleeping because of other reasons?4"
,"During the past month, how often have you had trouble sleeping because of other reasons?4",Physical,Human05,"During the past month, how often have you had trouble sleeping because of other reasons?4"
,"During the past month, how often have you had trouble sleeping because of other reasons?4",Physical,Human06,"During the past month, how often have you had trouble sleeping because of other reasons?4"
,"During the past month, how often have you had trouble sleeping because of other reasons?4",Physical,Human07,"During the past month, how often have you had trouble sleeping because of other reasons?4"
,"During the past month, how often have you had trouble sleeping because of other reasons?4",Physical,Human08,"During the past month, how often have you had trouble sleeping because of other reasons?4"
,"During the past month, how often have you had trouble sleeping because of other reasons?4",Physical,Human09,"During the past month, how often have you had trouble sleeping because of other reasons?4"
,"During the past month, how often have you had trouble sleeping because of other reasons?4",Physical,Human10,"During the past month, how often have you had trouble sleeping because of other reasons?4"
,"During the past month, how often have you had trouble sleeping because of other reasons?4",Physical,Human11,"During the past month, how often have you had trouble sleeping because of other reasons?4"
,"During the past month, how often have you had trouble sleeping because of other reasons?4",Physical,Human12,"During the past month, how often have you had trouble sleeping because of other reasons?4"
,"During the past month, how often have you had trouble sleeping because of other reasons?4",Physical,Human13,"During the past month, how often have you had trouble sleeping because of other reasons?4"
,"During the past month, how often have you had trouble sleeping because of other reasons?4",Physical,Human14,"During the past month, how often have you had trouble sleeping because of other reasons?4"
,"During the past month, how often have you had trouble sleeping because of other reasons?4",Physical,Human15,"During the past month, how often have you had trouble sleeping because of other reasons?4"
,"During the past month, how often have you had trouble sleeping because of other reasons?4",Environmental,Human16,"During the past month, how often have you had trouble sleeping because of other reasons?4"
,"During the past month, how often have you had trouble sleeping because of other reasons?4",Physical,Human17,"During the past month, how often have you had trouble sleeping because of other reasons?4"
,"During the past month, how often have you had trouble sleeping because of other reasons?4",Occupational,Human18,"During the past month, how often have you had trouble sleeping because of other reasons?4"
,"During the past month, how often have you had trouble sleeping because of other reasons?4",Physical,Human19,"During the past month, how often have you had trouble sleeping because of other reasons?4"
,"During the past month, how often have you had trouble sleeping because of other reasons?4",Physical,Human20,"During the past month, how often have you had trouble sleeping because of other reasons?4"
,"During the past month, how often have you had trouble sleeping because of other reasons?4",Physical,Human21,"During the past month, how often have you had trouble sleeping because of other reasons?4"
,"During the past month, how often have you had trouble sleeping because of other reasons?4",Physical,Human22,"During the past month, how often have you had trouble sleeping because of other reasons?4"
,"During the past month, how often have you had trouble sleeping because of other reasons?4",Environmental,Human23,"During the past month, how often have you had trouble sleeping because of other reasons?4"
,"During the past month, how often have you had trouble sleeping because of other reasons?4",Physical,Human24,"During the past month, how often have you had trouble sleeping because of other reasons?4"
,"During the past month, how often have you had trouble sleeping because of other reasons?4",Physical,Human25,"During the past month, how often have you had trouble sleeping because of other reasons?4"
,"During the past month, how often have you had trouble sleeping because of other reasons?4",Physical,Human26,"During the past month, how often have you had trouble sleeping because of other reasons?4"
,"During the past month, how often have you had trouble sleeping because of other reasons?4",Physical,Human27,"During the past month, how often have you had trouble sleeping because of other reasons?4"
,"During the past month, how often have you had trouble sleeping because of other reasons?4",Physical,Human28,"During the past month, how often have you had trouble sleeping because of other reasons?4"
,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2",Physical,Human01,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2"
,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2",Physical,Human02,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2"
,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2",Physical,Human03,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2"
,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2",Physical,Human04,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2"
,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2",Physical,Human05,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2"
,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2",Physical,Human06,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2"
,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2",Physical,Human07,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2"
,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2",Physical,Human08,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2"
,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2",Physical,Human09,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2"
,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2",Physical,Human10,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2"
,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2",Physical,Human11,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2"
,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2",Physical,Human12,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2"
,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2",Physical,Human13,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2"
,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2",Physical,Human14,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2"
,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2",Physical,Human15,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2"
,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2",Physical,Human16,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2"
,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2",Physical,Human17,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2"
,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2",Spiritual,Human18,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2"
,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2",Physical,Human19,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2"
,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2",Physical,Human20,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2"
,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2",Physical,Human21,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2"
,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2",Physical,Human22,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2"
,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2",Physical,Human23,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2"
,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2",Physical,Human24,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2"
,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2",Physical,Human25,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2"
,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2",Physical,Human26,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2"
,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2",Physical,Human27,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2"
,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2",Physical,Human28,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?2"
,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2",Physical,Human01,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2"
,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2",Physical,Human02,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2"
,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2",Physical,Human03,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2"
,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2",Physical,Human04,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2"
,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2",Physical,Human05,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2"
,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2",Emotional,Human06,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2"
,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2",Physical,Human07,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2"
,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2",Environmental,Human08,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2"
,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2",Physical,Human09,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2"
,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2",Physical,Human10,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2"
,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2",Physical,Human11,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2"
,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2",Intellectual,Human12,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2"
,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2",Physical,Human13,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2"
,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2",Physical,Human14,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2"
,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2",Physical,Human15,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2"
,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2",Physical,Human16,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2"
,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2",Physical,Human17,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2"
,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2",Emotional,Human18,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2"
,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2",Physical,Human19,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2"
,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2",Physical,Human20,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2"
,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2",Physical,Human21,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2"
,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2",Physical,Human22,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2"
,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2",Environmental,Human23,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2"
,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2",Physical,Human24,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2"
,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2",Physical,Human25,"During the past month, how often have you had trouble sleeping because you cannot get to sleep within 30 minutes?2"
