qid,text,answer,source,text_norm
PWB_7,I live life one day at a time and don't really think about the future.3,Emotional,Human24,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.3,Spiritual,Human25,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.3,Spiritual,Human26,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.3,Spiritual,Human27,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.3,Environmental,Human28,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.4,Emotional,Human01,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.4,Emotional,Human02,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.4,Intellectual,Human03,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.4,Spiritual,Human04,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.4,Spiritual,Human05,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.4,Emotional,Human06,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.4,Spiritual,Human07,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.4,Spiritual,Human08,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.4,Spiritual,Human09,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.4,Emotional,Human10,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.4,Spiritual,Human11,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.4,Environmental,Human12,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.4,Emotional,Human13,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.4,Intellectual,Human14,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.4,Emotional,Human15,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.4,Occupational,Human16,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.4,Spiritual,Human17,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.4,Environmental,Human18,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.4,Occupational,Human19,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.4,Spiritual,Human20,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.4,Spiritual,Human21,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.4,Spiritual,Human22,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.4,Spiritual,Human23,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.4,Occupational,Human24,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.4,Spiritual,Human25,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.4,Spiritual,Human26,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.4,Spiritual,Human27,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.4,Environmental,Human28,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.5,Emotional,Human01,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.5,Emotional,Human02,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.5,Intellectual,Human03,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.5,Spiritual,Human04,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.5,Spiritual,Human05,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.5,Emotional,Human06,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.5,Spiritual,Human07,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.5,Spiritual,Human08,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.5,Spiritual,Human09,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.5,Emotional,Human10,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.5,Spiritual,Human11,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.5,Environmental,Human12,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.5,Emotional,Human13,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.5,Intellectual,Human14,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.5,Emotional,Human15,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.5,Occupational,Human16,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.5,Social,Human17,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.5,Physical,Human18,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.5,Emotional,Human19,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.5,Spiritual,Human20,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.5,Spiritual,Human21,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.5,Spiritual,Human22,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.5,Spiritual,Human23,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.5,Occupational,Human24,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.5,Spiritual,Human25,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.5,Spiritual,Human26,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.5,Spiritual,Human27,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.5,Environmental,Human28,I live life one day at a time and don't really think about the future
PWB_8,"In general, I feel I am in charge of the situation in which I live.",Emotional,Human01,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.",Emotional,Human02,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.",Intellectual,Human03,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.",Emotional,Human04,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.",Spiritual,Human05,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.",Environmental,Human06,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.",Spiritual,Human07,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.",Occupational,Human08,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.",Spiritual,Human09,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.",Emotional,Human10,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.",Emotional,Human11,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.",Emotional,Human12,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.",Emotional,Human13,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.",Intellectual,Human14,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.",Spiritual,Human15,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.",Intellectual,Human16,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.",Environmental,Human17,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.",Spiritual,Human18,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.",Occupational,Human19,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.",Emotional,Human20,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.",Spiritual,Human21,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.",Spiritual,Human22,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.",Environmental,Human23,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.",Environmental,Human24,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.",Spiritual,Human25,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.",Spiritual,Human26,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.",Spiritual,Human27,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.",Environmental,Human28,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.2",Emotional,Human01,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.2",Emotional,Human02,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.2",Intellectual,Human03,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.2",Emotional,Human04,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.2",Spiritual,Human05,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.2",Environmental,Human06,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.2",Spiritual,Human07,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.2",Intellectual,Human08,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.2",Spiritual,Human09,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.2",Emotional,Human10,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.2",Emotional,Human11,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.2",Emotional,Human12,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.2",Emotional,Human13,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.2",Intellectual,Human14,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.2",Spiritual,Human15,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.2",Emotional,Human16,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.2",Spiritual,Human17,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.2",Environmental,Human18,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.2",Occupational,Human19,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.2",Intellectual,Human20,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.2",Intellectual,Human21,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.2",Emotional,Human22,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.2",Environmental,Human23,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.2",Environmental,Human24,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.2",Spiritual,Human25,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.2",Emotional,Human26,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.2",Spiritual,Human27,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.2",Emotional,Human28,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.3",Emotional,Human01,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.3",Emotional,Human02,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.3",Intellectual,Human03,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.3",Emotional,Human04,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.3",Spiritual,Human05,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.3",Environmental,Human06,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.3",Spiritual,Human07,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.3",Spiritual,Human08,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.3",Spiritual,Human09,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.3",Emotional,Human10,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.3",Emotional,Human11,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.3",Emotional,Human12,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.3",Emotional,Human13,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.3",Intellectual,Human14,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.3",Spiritual,Human15,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.3",Occupational,Human16,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.3",Emotional,Human17,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.3",Social,Human18,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.3",Occupational,Human19,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.3",Emotional,Human20,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.3",Spiritual,Human21,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.3",Spiritual,Human22,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.3",Environmental,Human23,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.3",Environmental,Human24,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.3",Spiritual,Human25,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.3",Spiritual,Human26,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.3",Spiritual,Human27,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.3",Environmental,Human28,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.4",Emotional,Human01,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.4",Emotional,Human02,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.4",Intellectual,Human03,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.4",Emotional,Human04,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.4",Spiritual,Human05,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.4",Environmental,Human06,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.4",Spiritual,Human07,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.4",Spiritual,Human08,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.4",Spiritual,Human09,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.4",Emotional,Human10,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.4",Emotional,Human11,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.4",Emotional,Human12,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.4",Emotional,Human13,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.4",Intellectual,Human14,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.4",Spiritual,Human15,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.4",Intellectual,Human16,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.4",Spiritual,Human17,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.4",Spiritual,Human18,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.4",Emotional,Human19,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.4",Emotional,Human20,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.4",Emotional,Human21,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.4",Spiritual,Human22,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.4",Environmental,Human23,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.4",Environmental,Human24,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.4",Spiritual,Human25,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.4",Spiritual,Human26,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.4",Spiritual,Human27,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.4",Environmental,Human28,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.5",Emotional,Human01,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.5",Emotional,Human02,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.5",Intellectual,Human03,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.5",Emotional,Human04,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.5",Spiritual,Human05,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.5",Environmental,Human06,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.5",Spiritual,Human07,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.5",Occupational,Human08,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.5",Spiritual,Human09,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.5",Emotional,Human10,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.5",Emotional,Human11,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.5",Emotional,Human12,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.5",Emotional,Human13,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.5",Intellectual,Human14,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.5",Spiritual,Human15,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.5",Intellectual,Human16,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.5",Environmental,Human17,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.5",Spiritual,Human18,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.5",Intellectual,Human19,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.5",Emotional,Human20,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.5",Spiritual,Human21,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.5",Spiritual,Human22,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.5",Environmental,Human23,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.5",Environmental,Human24,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.5",Spiritual,Human25,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.5",Environmental,Human26,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.5",Spiritual,Human27,"In general, I feel I am in charge of the situation in which I live"
PWB_8,"In general, I feel I am in charge of the situation in which I live.5",Environmental,Human28,"In general, I feel I am in charge of the situation in which I live"
PWB_9,I am good at managing the responsibilities of daily life.,Emotional,Human01,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.,Occupational,Human02,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.,Intellectual,Human03,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.,Occupational,Human04,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.,Intellectual,Human05,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.,Occupational,Human06,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.,Intellectual,Human07,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.,Occupational,Human08,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.,Emotional,Human09,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.,Occupational,Human10,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.,Emotional,Human11,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.,Intellectual,Human12,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.,Occupational,Human13,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.,Occupational,Human14,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.,Occupational,Human15,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.,Occupational,Human16,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.,Environmental,Human17,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.,Emotional,Human18,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.,Occupational,Human19,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.,Intellectual,Human20,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.,Intellectual,Human21,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.,Occupational,Human22,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.,Environmental,Human23,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.,Occupational,Human24,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.,Occupational,Human25,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.,Emotional,Human26,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.,Occupational,Human27,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.,Spiritual,Human28,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.2,Emotional,Human01,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.2,Occupational,Human02,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.2,Intellectual,Human03,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.2,Occupational,Human04,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.2,Intellectual,Human05,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.2,Emotional,Human06,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.2,Intellectual,Human07,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.2,Occupational,Human08,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.2,Emotional,Human09,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.2,Occupational,Human10,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.2,Emotional,Human11,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.2,Intellectual,Human12,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.2,Emotional,Human13,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.2,Intellectual,Human14,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.2,Occupational,Human15,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.2,Occupational,Human16,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.2,Occupational,Human17,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.2,Emotional,Human18,I am good at managing the responsibilities of daily life
PWB_9,I am good at managing the responsibilities of daily life.2,Physical,Human19,I am good at managing the responsibilities of daily life
