qid,text_norm,answer,source
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,claude-sonnet-4.5
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,claude-sonnet-4.5
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_7,I live life one day at a time and don't really think about the future,Financial,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_8,"In general, I feel I am in charge of the situation in which I live",Emotional,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
PWB_9,I am good at managing the responsibilities of daily life,Occupational,claude-sonnet-4.5
